Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Under paid,employee_count,Over Worked ,Number of Promotions,Year Since Last Promotion ,Salary Hike %,Number of company worked,Overtime,Distance from Home,Commute Category,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
64747,30,Female,8,Finance,9515,0,1,0,0,0,20,5,No,77,Far,PhD,Married,4,Senior,Medium,42,No,No,No,Good,Low,Stayed
64748,59,Female,33,Technology,8457,1,1,0,2,3,7,6,No,12,Medium,Associate Degree,Married,4,Entry,Large,106,No,No,No,Fair,High,Stayed
64749,51,Male,43,Finance,8860,0,1,1,1,1,11,0,Yes,76,Far,Bachelor’s Degree,Divorced,1,Mid,Medium,67,No,No,No,Excellent,Low,Left
64750,37,Male,1,Technology,9880,0,1,1,3,4,27,5,Yes,74,Far,Associate Degree,Married,1,Mid,Medium,10,No,No,Yes,Good,High,Left
64751,40,Female,17,Education,4408,1,1,0,3,1,26,5,No,43,Far,Associate Degree,Divorced,2,Entry,Small,94,Yes,No,No,Poor,Medium,Stayed
64752,50,Male,21,Education,6061,0,1,0,1,3,10,0,No,74,Far,Bachelor’s Degree,Married,2,Entry,Medium,70,No,No,No,Good,Low,Stayed
64753,23,Male,9,Finance,11833,0,1,0,0,0,12,2,No,35,Far,Associate Degree,Single,5,Mid,Medium,19,Yes,No,No,Fair,Medium,Stayed
64754,37,Female,26,Media,6004,0,1,0,0,0,29,0,No,47,Far,Bachelor’s Degree,Single,2,Senior,Small,46,No,No,No,Poor,Medium,Left
64755,58,Female,30,Media,5838,1,1,0,3,4,10,7,No,45,Far,Master’s Degree,Married,1,Mid,Small,87,No,Yes,No,Fair,Medium,Stayed
64756,58,Female,21,Media,6084,0,1,0,1,1,9,1,Yes,85,Far,Associate Degree,Single,0,Entry,Medium,36,No,No,No,Good,Medium,Left
64757,31,Male,7,Education,3818,1,1,0,0,0,16,0,No,86,Far,Master’s Degree,Married,4,Entry,Medium,48,No,No,No,Good,Medium,Stayed
64758,57,Male,49,Education,3709,1,1,0,0,0,9,6,Yes,97,Far,High School,Married,1,Entry,Small,59,No,No,No,Good,Medium,Stayed
64759,50,Male,34,Education,4475,1,1,0,1,1,9,4,Yes,72,Far,High School,Single,5,Mid,Medium,40,No,No,No,Poor,Low,Stayed
64760,21,Female,1,Education,3074,1,1,0,0,0,14,6,Yes,90,Far,Bachelor’s Degree,Married,3,Entry,Small,79,Yes,No,No,Fair,Low,Stayed
64761,36,Female,22,Technology,8148,1,1,0,0,0,19,3,No,95,Far,Bachelor’s Degree,Single,0,Senior,Small,61,No,No,No,Good,Low,Stayed
64762,50,Male,42,Education,5918,0,1,0,1,3,8,4,No,69,Far,Master’s Degree,Married,1,Senior,Medium,71,No,No,No,Fair,Medium,Left
64763,59,Female,29,Finance,11084,0,1,0,2,2,9,1,Yes,52,Far,High School,Married,4,Senior,Large,53,No,No,No,Poor,High,Stayed
64764,21,Male,8,Media,5706,1,1,0,1,3,12,0,No,86,Far,Bachelor’s Degree,Married,0,Mid,Large,65,No,No,No,Good,Medium,Left
64765,45,Male,22,Technology,8926,1,1,0,2,1,11,3,Yes,14,Medium,Associate Degree,Single,3,Senior,Medium,29,No,No,Yes,Fair,High,Stayed
64766,30,Female,13,Media,5879,1,1,0,0,0,13,7,Yes,22,Medium,Bachelor’s Degree,Married,2,Mid,Small,32,No,No,No,Good,Medium,Left
64767,57,Female,27,Technology,8589,1,1,0,0,0,5,3,No,66,Far,High School,Married,3,Entry,Small,39,No,No,No,Good,Low,Left
64768,35,Male,19,Technology,7984,1,1,0,0,0,21,4,Yes,99,Far,PhD,Single,1,Senior,Large,27,No,No,Yes,Good,Medium,Stayed
64769,30,Male,6,Healthcare,7782,1,1,0,1,2,13,0,Yes,83,Far,High School,Married,0,Entry,Large,41,No,No,No,Good,Medium,Left
64770,27,Male,10,Education,5109,0,1,0,0,0,24,5,No,88,Far,Associate Degree,Married,0,Entry,Large,78,No,No,No,Good,High,Left
64771,21,Male,8,Technology,8018,1,1,0,2,3,8,5,No,26,Medium,Bachelor’s Degree,Single,1,Mid,Large,43,Yes,No,No,Good,Medium,Left
64772,26,Female,18,Healthcare,8952,0,1,0,3,4,11,7,No,6,Near,Bachelor’s Degree,Single,3,Entry,Large,74,Yes,No,No,Poor,Medium,Stayed
64773,23,Male,3,Education,3709,1,1,0,0,0,14,3,No,26,Medium,Master’s Degree,Married,1,Senior,Small,22,No,No,No,Fair,Low,Stayed
64774,29,Male,3,Healthcare,9116,0,1,0,2,4,18,2,No,37,Far,Associate Degree,Married,0,Mid,Large,33,No,No,No,Excellent,Medium,Stayed
64775,38,Female,9,Media,5691,1,1,0,0,0,18,7,Yes,90,Far,Associate Degree,Married,0,Mid,Small,82,No,No,No,Poor,Medium,Left
64776,22,Female,11,Technology,6831,1,1,1,2,4,11,3,Yes,4,Near,Associate Degree,Single,5,Entry,Medium,52,No,No,No,Poor,Low,Left
64777,54,Female,15,Healthcare,7734,1,1,0,0,0,6,5,No,67,Far,Bachelor’s Degree,Single,1,Entry,Medium,33,Yes,No,No,Poor,Low,Left
64778,23,Female,1,Healthcare,8796,0,1,0,1,4,15,5,No,49,Far,Bachelor’s Degree,Divorced,0,Entry,Medium,63,Yes,No,No,Good,Low,Left
64779,51,Male,41,Technology,10186,0,1,0,1,3,7,0,Yes,79,Far,Bachelor’s Degree,Divorced,0,Senior,Medium,93,No,No,No,Poor,High,Left
64780,23,Male,11,Technology,8350,1,1,1,0,0,10,2,Yes,29,Medium,Bachelor’s Degree,Divorced,2,Entry,Medium,16,No,No,No,Good,Very High,Stayed
64781,57,Female,36,Technology,10054,0,1,0,1,3,12,6,No,98,Far,High School,Divorced,0,Mid,Small,43,No,No,No,Poor,High,Stayed
64782,48,Female,23,Healthcare,8159,0,1,0,1,4,5,3,Yes,84,Far,High School,Single,1,Mid,Medium,38,No,No,No,Good,Low,Left
64783,37,Male,12,Education,3673,1,1,0,0,0,26,3,No,19,Medium,Bachelor’s Degree,Divorced,3,Entry,Small,73,No,No,Yes,Excellent,High,Stayed
64784,41,Female,11,Healthcare,9007,0,1,0,3,3,7,6,Yes,90,Far,PhD,Divorced,0,Mid,Medium,74,No,No,Yes,Good,Medium,Stayed
64785,34,Male,23,Education,4864,0,1,0,0,0,25,4,No,33,Far,Associate Degree,Married,0,Mid,Small,30,No,No,No,Good,Medium,Left
64786,22,Male,8,Finance,8322,1,1,0,0,0,14,7,No,69,Far,High School,Married,1,Mid,Medium,70,No,No,No,Good,Low,Stayed
64787,48,Male,28,Technology,11094,0,1,0,2,4,7,2,Yes,13,Medium,Bachelor’s Degree,Married,0,Mid,Small,76,No,No,No,Fair,Very High,Stayed
64788,29,Female,16,Media,6553,0,1,0,1,4,20,5,Yes,26,Medium,Associate Degree,Married,3,Entry,Large,34,Yes,No,No,Good,Very High,Stayed
64789,33,Female,1,Education,3567,1,1,0,1,2,17,2,Yes,40,Far,Associate Degree,Single,3,Mid,Medium,68,No,No,No,Fair,High,Left
64790,21,Female,3,Education,3589,1,1,0,0,0,9,4,Yes,85,Far,High School,Single,5,Senior,Large,7,No,No,No,Fair,Low,Left
64791,51,Female,11,Healthcare,7567,1,1,0,0,0,12,2,No,17,Medium,Associate Degree,Single,1,Entry,Medium,66,No,No,No,Good,Very High,Left
64792,39,Male,30,Healthcare,6343,1,1,0,0,0,25,7,No,71,Far,Master’s Degree,Married,2,Mid,Large,72,No,Yes,Yes,Good,Low,Stayed
64793,43,Male,12,Education,3996,1,1,0,1,2,10,6,No,11,Medium,Bachelor’s Degree,Single,3,Senior,Small,21,No,No,Yes,Good,High,Stayed
64794,47,Female,9,Technology,8810,1,1,0,0,0,8,1,No,40,Far,Master’s Degree,Married,3,Entry,Medium,59,No,No,No,Good,Low,Left
64795,30,Female,10,Education,4931,0,1,0,0,0,12,1,No,91,Far,High School,Married,2,Mid,Medium,29,No,No,No,Good,High,Left
64796,37,Male,22,Technology,8679,1,1,0,0,0,20,2,Yes,90,Far,Bachelor’s Degree,Married,0,Entry,Medium,86,No,No,Yes,Fair,High,Left
64797,53,Female,36,Healthcare,7455,1,1,0,0,0,5,1,Yes,25,Medium,Bachelor’s Degree,Single,1,Entry,Small,81,No,No,No,Fair,Low,Left
64798,29,Female,5,Technology,9063,1,1,0,1,1,20,6,No,27,Medium,High School,Married,0,Senior,Small,16,No,No,No,Poor,Low,Left
64799,28,Male,20,Education,3808,1,1,0,2,4,16,7,No,1,Near,Master’s Degree,Single,0,Entry,Medium,53,No,No,No,Good,Low,Left
64800,53,Female,12,Media,5935,1,1,0,1,2,8,3,Yes,51,Far,Bachelor’s Degree,Single,0,Entry,Medium,47,No,No,No,Fair,Low,Left
64801,18,Female,7,Media,5640,1,1,0,1,4,8,2,No,60,Far,High School,Married,1,Mid,Medium,81,No,No,Yes,Good,Low,Left
64802,51,Female,13,Media,5273,1,1,0,0,0,9,0,No,86,Far,Associate Degree,Married,0,Senior,Medium,71,No,No,No,Fair,High,Left
64803,27,Male,7,Education,3721,1,1,0,2,4,18,7,No,37,Far,Master’s Degree,Single,2,Mid,Medium,56,Yes,No,No,Poor,High,Stayed
64804,20,Female,6,Finance,8541,0,1,0,0,0,9,1,No,59,Far,Associate Degree,Divorced,0,Entry,Small,26,No,No,No,Good,High,Left
64805,31,Male,6,Healthcare,7987,1,1,0,0,0,19,6,Yes,70,Far,Master’s Degree,Single,1,Senior,Small,17,No,No,No,Poor,Medium,Left
64806,26,Female,3,Finance,7249,1,1,0,2,1,25,0,No,55,Far,High School,Married,0,Entry,Small,75,No,No,No,Good,Medium,Left
64807,35,Female,17,Healthcare,7400,1,1,0,1,2,22,6,No,2,Near,High School,Divorced,2,Mid,Medium,50,Yes,No,No,Good,Medium,Stayed
64808,34,Male,1,Technology,7508,1,1,0,0,0,16,4,No,18,Medium,High School,Married,3,Entry,Medium,7,No,No,No,Good,High,Stayed
64809,54,Male,24,Media,5816,1,1,1,2,3,6,6,Yes,60,Far,High School,Married,4,Mid,Medium,91,No,No,No,Excellent,High,Stayed
64810,30,Female,20,Technology,8998,1,1,0,0,0,20,2,No,81,Far,Associate Degree,Married,2,Mid,Medium,75,No,No,No,Good,Medium,Left
64811,59,Female,34,Finance,8690,0,1,0,0,0,5,2,Yes,77,Far,Master’s Degree,Married,2,Entry,Large,38,No,No,No,Excellent,Low,Left
64812,42,Female,15,Technology,11048,0,1,0,0,0,6,3,Yes,21,Medium,PhD,Single,1,Senior,Medium,88,No,No,No,Good,Medium,Stayed
64813,40,Female,1,Media,5604,1,1,1,0,0,22,1,Yes,75,Far,Master’s Degree,Married,4,Senior,Small,71,No,No,No,Good,Medium,Stayed
64814,42,Female,10,Technology,9382,0,1,0,2,1,5,3,No,64,Far,High School,Single,0,Mid,Medium,33,No,Yes,Yes,Good,Low,Stayed
64815,38,Female,28,Education,4385,1,1,0,0,0,19,0,Yes,58,Far,Associate Degree,Married,4,Entry,Medium,44,No,Yes,No,Good,High,Left
64816,31,Female,20,Education,4043,1,1,1,0,0,15,5,Yes,83,Far,Master’s Degree,Single,0,Mid,Medium,93,No,No,No,Good,Medium,Left
64817,46,Female,28,Healthcare,7885,1,1,0,0,0,8,7,No,9,Near,High School,Married,1,Entry,Medium,64,No,No,No,Poor,Low,Stayed
64818,57,Female,30,Education,4704,0,1,0,0,0,7,5,Yes,70,Far,Associate Degree,Single,0,Senior,Small,77,No,No,No,Fair,Low,Left
64819,57,Male,35,Technology,6560,1,1,0,1,1,8,5,No,50,Far,Associate Degree,Married,0,Senior,Medium,105,No,No,No,Poor,Medium,Stayed
64820,40,Female,21,Media,6758,0,1,0,0,0,27,1,No,57,Far,Master’s Degree,Single,2,Entry,Small,98,Yes,No,No,Excellent,High,Left
64821,32,Male,6,Finance,9500,0,1,0,2,4,13,3,No,21,Medium,High School,Married,1,Entry,Small,75,Yes,No,No,Fair,Medium,Stayed
64822,37,Female,15,Healthcare,9948,0,1,0,0,0,23,7,No,38,Far,Associate Degree,Single,3,Mid,Medium,19,No,No,Yes,Poor,Medium,Stayed
64823,30,Male,5,Finance,8217,1,1,0,2,2,14,0,No,6,Near,Associate Degree,Married,0,Mid,Medium,75,No,No,No,Excellent,Low,Left
64824,21,Male,9,Technology,8405,1,1,0,4,2,12,4,No,56,Far,Associate Degree,Married,1,Mid,Large,34,No,No,No,Poor,High,Stayed
64825,59,Male,49,Media,5717,1,1,0,0,0,12,1,No,69,Far,Bachelor’s Degree,Single,3,Entry,Large,87,No,No,No,Good,Low,Stayed
64826,53,Female,1,Healthcare,8181,0,1,0,0,0,8,0,No,58,Far,Bachelor’s Degree,Single,1,Mid,Medium,10,No,No,No,Good,Medium,Left
64827,56,Male,39,Media,6074,0,1,1,1,2,5,5,Yes,43,Far,Master’s Degree,Married,1,Senior,Medium,108,No,No,Yes,Fair,Medium,Stayed
64828,51,Female,4,Education,3910,1,1,0,0,0,7,6,No,90,Far,Bachelor’s Degree,Married,2,Entry,Small,68,Yes,Yes,No,Good,High,Left
64829,39,Male,22,Media,6049,0,1,0,2,3,16,7,Yes,78,Far,Master’s Degree,Married,0,Entry,Medium,85,Yes,No,No,Good,Low,Stayed
64830,44,Male,22,Education,3505,1,1,1,1,1,5,4,Yes,99,Far,Master’s Degree,Married,1,Mid,Small,74,No,No,No,Good,High,Stayed
64831,53,Female,44,Education,3396,1,1,0,0,0,8,0,Yes,94,Far,Master’s Degree,Single,1,Mid,Medium,116,No,No,No,Fair,Medium,Left
64832,32,Female,1,Technology,9867,0,1,0,4,3,24,6,No,14,Medium,Bachelor’s Degree,Single,1,Entry,Medium,2,Yes,No,No,Fair,High,Stayed
64833,45,Male,5,Finance,7842,1,1,0,1,2,9,2,No,55,Far,High School,Married,2,Senior,Medium,39,Yes,No,No,Excellent,Medium,Stayed
64834,38,Female,6,Technology,9134,0,1,0,0,0,27,2,Yes,18,Medium,Associate Degree,Married,1,Entry,Small,81,No,No,No,Good,Medium,Left
64835,32,Male,5,Healthcare,7818,1,1,0,1,3,10,6,No,32,Far,Associate Degree,Married,0,Senior,Medium,81,No,No,Yes,Good,High,Stayed
64836,27,Female,17,Finance,10408,0,1,0,0,0,15,6,Yes,58,Far,Bachelor’s Degree,Single,0,Senior,Medium,32,No,No,No,Poor,Low,Left
64837,32,Female,17,Media,5540,1,1,0,0,0,24,0,No,98,Far,Bachelor’s Degree,Single,1,Entry,Medium,49,Yes,No,No,Fair,Low,Left
64838,57,Male,44,Media,7527,0,1,0,0,0,6,2,No,93,Far,Associate Degree,Married,0,Mid,Small,53,No,No,Yes,Good,Low,Stayed
64839,35,Female,6,Finance,8764,0,1,0,0,0,19,3,No,28,Medium,Bachelor’s Degree,Married,4,Senior,Large,61,No,No,No,Good,Low,Stayed
64840,58,Male,40,Technology,10890,0,1,0,0,0,9,7,No,45,Far,Associate Degree,Divorced,0,Entry,Medium,52,No,No,No,Good,Medium,Stayed
64841,43,Female,3,Finance,13217,0,1,0,0,0,9,6,No,82,Far,Master’s Degree,Single,0,Senior,Small,82,No,No,No,Good,Low,Left
64842,49,Female,4,Media,5776,1,1,0,0,0,12,7,No,54,Far,Bachelor’s Degree,Married,4,Entry,Large,40,No,No,No,Excellent,High,Stayed
64843,35,Female,19,Education,3159,1,1,0,0,0,21,2,No,91,Far,Bachelor’s Degree,Single,1,Mid,Small,45,Yes,No,No,Good,High,Left
64844,43,Female,2,Education,4628,0,1,0,1,4,8,0,No,34,Far,Bachelor’s Degree,Married,0,Mid,Large,59,No,No,Yes,Good,High,Stayed
64845,54,Male,20,Education,3272,1,1,0,2,3,6,7,Yes,96,Far,Bachelor’s Degree,Married,0,Entry,Large,33,No,No,No,Good,High,Left
64846,26,Male,13,Healthcare,7915,1,1,0,0,0,22,7,No,1,Near,High School,Single,0,Entry,Large,38,No,Yes,No,Poor,High,Stayed
64847,43,Female,32,Technology,10526,0,1,0,1,1,10,0,No,89,Far,High School,Single,2,Mid,Small,37,No,No,No,Good,Medium,Stayed
64848,27,Female,8,Finance,12597,0,1,0,3,3,22,4,No,50,Far,Bachelor’s Degree,Married,1,Senior,Medium,75,No,No,No,Poor,High,Stayed
64849,20,Male,2,Finance,5736,1,1,0,0,0,13,1,Yes,19,Medium,Associate Degree,Married,3,Mid,Medium,15,Yes,No,Yes,Good,High,Stayed
64850,18,Female,3,Finance,9590,0,1,0,0,0,8,4,Yes,59,Far,Master’s Degree,Single,3,Mid,Small,80,Yes,No,No,Poor,Low,Left
64851,44,Female,36,Finance,7908,1,1,0,3,2,12,2,No,95,Far,Bachelor’s Degree,Single,1,Entry,Medium,46,No,No,No,Fair,Medium,Left
64852,27,Female,6,Education,3888,1,1,0,3,3,10,6,No,73,Far,High School,Divorced,5,Senior,Small,36,No,No,No,Good,Medium,Stayed
64853,53,Male,17,Technology,7600,1,1,0,2,4,10,1,Yes,57,Far,High School,Divorced,3,Senior,Medium,38,No,Yes,No,Fair,Low,Stayed
64854,56,Female,38,Technology,6195,1,1,0,2,1,5,0,No,66,Far,Bachelor’s Degree,Married,1,Mid,Small,64,No,No,Yes,Good,Medium,Stayed
64855,33,Male,4,Technology,7996,1,1,0,2,2,18,4,No,10,Near,High School,Divorced,1,Senior,Medium,28,No,No,Yes,Poor,High,Stayed
64856,28,Male,14,Technology,11230,0,1,0,0,0,19,0,Yes,74,Far,Associate Degree,Married,1,Mid,Medium,53,No,No,No,Poor,Low,Left
64857,37,Male,12,Education,3730,1,1,0,0,0,28,0,No,48,Far,Associate Degree,Married,1,Entry,Small,61,Yes,No,No,Fair,High,Stayed
64858,37,Male,20,Technology,10353,0,1,0,2,3,19,2,Yes,74,Far,Associate Degree,Married,0,Mid,Small,51,No,No,No,Poor,Low,Stayed
64859,41,Male,14,Healthcare,10063,0,1,0,0,0,10,6,Yes,86,Far,High School,Single,2,Entry,Medium,82,Yes,No,No,Good,High,Left
64860,20,Male,12,Media,5920,1,1,0,0,0,8,0,No,75,Far,Associate Degree,Married,3,Mid,Medium,55,No,No,No,Excellent,Medium,Left
64861,22,Female,2,Media,5573,1,1,0,0,0,14,0,Yes,32,Far,High School,Married,0,Senior,Small,26,No,No,No,Poor,Low,Stayed
64862,25,Male,3,Education,3642,1,1,0,1,1,15,6,Yes,39,Far,High School,Divorced,1,Entry,Medium,23,No,No,Yes,Good,Low,Stayed
64863,39,Female,28,Media,5816,1,1,0,3,4,28,0,No,67,Far,Bachelor’s Degree,Single,2,Mid,Medium,49,No,No,No,Good,Medium,Stayed
64864,32,Male,7,Education,4456,1,1,0,0,0,19,4,No,49,Far,Associate Degree,Married,4,Entry,Large,36,No,No,No,Fair,Low,Stayed
64865,39,Male,1,Education,4650,0,1,0,0,0,20,4,No,83,Far,High School,Divorced,0,Entry,Medium,19,No,No,No,Good,High,Left
64866,55,Male,8,Media,6327,0,1,0,1,4,8,7,Yes,62,Far,Master’s Degree,Single,1,Entry,Small,70,Yes,No,No,Good,Low,Stayed
64867,39,Female,8,Media,6995,0,1,0,0,0,22,4,No,50,Far,Associate Degree,Single,4,Mid,Medium,44,No,No,No,Poor,Low,Left
64868,36,Female,23,Healthcare,9062,0,1,0,0,0,30,1,No,55,Far,Associate Degree,Married,0,Mid,Medium,41,No,No,Yes,Good,High,Left
64869,45,Male,6,Technology,10191,0,1,0,3,2,9,0,Yes,72,Far,Bachelor’s Degree,Married,1,Entry,Medium,14,No,No,Yes,Good,Medium,Left
64870,34,Female,24,Technology,6440,1,1,0,0,0,25,2,No,22,Medium,High School,Single,1,Senior,Medium,43,No,No,No,Fair,Low,Stayed
64871,57,Male,32,Technology,11061,0,1,0,0,0,8,3,No,13,Medium,Associate Degree,Single,0,Mid,Large,92,No,Yes,Yes,Excellent,Medium,Stayed
64872,52,Male,7,Healthcare,6862,1,1,0,1,4,12,3,Yes,57,Far,High School,Single,1,Entry,Medium,20,Yes,No,No,Good,High,Stayed
64873,41,Male,2,Finance,7082,1,1,0,0,0,8,7,No,55,Far,Bachelor’s Degree,Married,1,Entry,Small,69,No,No,No,Good,Very High,Stayed
64874,31,Female,3,Technology,7748,1,1,0,0,0,16,5,No,65,Far,Master’s Degree,Single,1,Entry,Medium,5,No,No,No,Fair,Medium,Left
64875,36,Female,15,Technology,8843,1,1,0,0,0,20,5,No,21,Medium,Master’s Degree,Divorced,1,Senior,Medium,45,No,No,No,Good,Low,Stayed
64876,18,Female,5,Healthcare,8233,0,1,0,0,0,9,4,No,52,Far,High School,Married,2,Senior,Medium,72,No,No,No,Good,Low,Left
64877,22,Male,1,Technology,9644,0,1,0,2,1,10,1,No,55,Far,High School,Single,0,Entry,Medium,23,No,No,No,Good,High,Left
64878,20,Male,9,Technology,9749,0,1,0,0,0,10,2,No,8,Near,Bachelor’s Degree,Married,1,Entry,Medium,41,No,No,No,Fair,Medium,Stayed
64879,41,Male,18,Education,4134,1,1,0,0,0,7,6,No,54,Far,Associate Degree,Single,0,Entry,Large,36,No,No,No,Excellent,High,Left
64880,42,Male,27,Healthcare,9307,0,1,0,4,1,5,2,Yes,99,Far,Bachelor’s Degree,Single,0,Entry,Medium,42,No,No,No,Good,Medium,Left
64881,56,Male,2,Media,6802,0,1,0,1,2,9,4,No,16,Medium,Master’s Degree,Divorced,1,Senior,Medium,63,No,No,No,Poor,High,Stayed
64882,49,Male,3,Healthcare,6243,1,1,0,2,3,6,7,No,49,Far,Bachelor’s Degree,Single,1,Mid,Medium,60,No,No,No,Poor,Low,Left
64883,34,Female,15,Media,5690,1,1,0,1,3,22,1,No,80,Far,High School,Married,1,Mid,Medium,57,Yes,No,No,Good,High,Stayed
64884,40,Female,7,Technology,10223,0,1,0,2,1,20,6,No,5,Near,Bachelor’s Degree,Married,0,Entry,Medium,10,No,No,Yes,Good,Medium,Stayed
64885,46,Male,5,Healthcare,8546,0,1,0,1,1,6,6,No,37,Far,Associate Degree,Married,0,Entry,Large,20,No,No,No,Good,Medium,Stayed
64886,55,Female,37,Media,6249,0,1,0,0,0,6,0,No,68,Far,Associate Degree,Married,2,Mid,Large,75,No,No,No,Good,High,Stayed
64887,42,Female,5,Education,4622,0,1,0,0,0,10,7,Yes,55,Far,High School,Single,0,Entry,Medium,27,No,No,No,Poor,Low,Left
64888,32,Male,9,Healthcare,8554,0,1,0,0,0,20,4,No,5,Near,Associate Degree,Married,4,Senior,Medium,12,Yes,No,No,Good,Low,Stayed
64889,40,Male,11,Finance,7623,1,1,0,0,0,21,6,No,56,Far,Bachelor’s Degree,Married,0,Senior,Small,23,No,No,No,Good,High,Stayed
64890,49,Male,36,Healthcare,6517,1,1,0,0,0,10,7,No,63,Far,Associate Degree,Single,1,Entry,Medium,88,Yes,No,No,Good,Medium,Left
64891,19,Female,4,Technology,7041,1,1,0,1,3,8,1,No,65,Far,Bachelor’s Degree,Single,0,Senior,Large,37,No,No,No,Good,Low,Left
64892,47,Female,18,Education,3804,1,1,0,1,2,6,2,Yes,51,Far,Master’s Degree,Married,1,Mid,Medium,70,No,No,No,Good,High,Stayed
64893,43,Female,30,Education,5319,0,1,0,3,1,7,5,No,42,Far,PhD,Single,0,Entry,Medium,58,No,No,No,Good,Very High,Stayed
64894,57,Female,30,Technology,11267,0,1,0,1,1,12,5,No,94,Far,Master’s Degree,Single,0,Mid,Medium,95,No,No,No,Good,Medium,Left
64895,33,Male,4,Finance,7493,1,1,0,0,0,20,6,No,37,Far,High School,Divorced,0,Entry,Medium,6,No,No,Yes,Excellent,High,Left
64896,20,Female,4,Technology,8334,1,1,0,0,0,15,4,No,76,Far,Master’s Degree,Married,0,Mid,Small,75,No,No,No,Poor,Medium,Left
64897,50,Male,22,Education,3425,1,1,0,1,1,12,1,No,48,Far,Bachelor’s Degree,Married,3,Entry,Medium,101,No,No,No,Good,Medium,Left
64898,59,Male,28,Finance,6239,1,1,0,3,4,9,3,No,46,Far,High School,Married,0,Mid,Small,102,No,No,No,Good,Low,Stayed
64899,57,Female,10,Education,4414,1,1,0,2,1,10,4,No,5,Near,Bachelor’s Degree,Married,3,Senior,Large,78,No,No,No,Poor,Low,Stayed
64900,47,Male,1,Technology,10724,0,1,0,0,0,8,3,Yes,37,Far,Master’s Degree,Married,5,Mid,Medium,10,No,No,No,Fair,Medium,Stayed
64901,26,Female,16,Technology,9721,0,1,0,1,1,18,3,Yes,82,Far,Bachelor’s Degree,Single,1,Entry,Large,52,No,No,No,Good,Low,Left
64902,30,Male,11,Healthcare,8558,0,1,0,0,0,11,5,No,32,Far,High School,Married,1,Entry,Small,60,No,Yes,No,Good,Medium,Stayed
64903,54,Male,9,Healthcare,8258,0,1,0,1,3,8,6,No,37,Far,Bachelor’s Degree,Single,1,Entry,Medium,53,No,No,No,Fair,Medium,Left
64904,52,Male,14,Healthcare,6988,1,1,0,2,4,6,3,No,71,Far,Associate Degree,Married,3,Entry,Medium,18,Yes,No,No,Good,High,Stayed
64905,30,Male,14,Healthcare,7790,1,1,0,0,0,12,3,No,70,Far,Master’s Degree,Married,2,Mid,Large,67,No,No,Yes,Poor,Low,Stayed
64906,42,Male,8,Education,4426,1,1,0,0,0,11,4,No,90,Far,Associate Degree,Married,0,Senior,Medium,78,No,No,Yes,Good,Medium,Stayed
64907,50,Male,25,Healthcare,7712,1,1,0,0,0,11,2,No,28,Medium,Master’s Degree,Married,2,Entry,Medium,53,Yes,No,Yes,Poor,Very High,Stayed
64908,45,Female,10,Technology,9135,0,1,0,2,2,9,0,No,16,Medium,Master’s Degree,Single,2,Mid,Medium,52,No,No,No,Good,Low,Left
64909,54,Female,34,Finance,7734,1,1,0,0,0,11,5,No,32,Far,Master’s Degree,Single,5,Entry,Medium,49,No,No,No,Excellent,Low,Left
64910,36,Male,23,Technology,9721,0,1,0,0,0,26,3,No,36,Far,Associate Degree,Single,1,Mid,Medium,80,No,No,Yes,Good,High,Left
64911,38,Female,25,Media,6079,0,1,0,2,3,25,4,No,13,Medium,Associate Degree,Single,3,Mid,Medium,31,Yes,No,No,Good,Medium,Left
64912,21,Female,11,Finance,7365,1,1,0,0,0,12,5,No,36,Far,Associate Degree,Married,1,Mid,Small,59,No,No,No,Good,Low,Left
64913,18,Female,3,Healthcare,7753,1,1,0,0,0,11,1,No,97,Far,Bachelor’s Degree,Single,2,Entry,Medium,17,No,No,Yes,Good,Very High,Left
64914,28,Male,8,Education,4565,0,1,0,2,3,10,3,No,16,Medium,High School,Single,0,Senior,Medium,41,No,No,Yes,Fair,Low,Stayed
64915,37,Male,9,Education,5097,0,1,0,0,0,28,1,No,74,Far,Bachelor’s Degree,Married,0,Mid,Large,83,No,No,No,Poor,Low,Stayed
64916,55,Male,20,Education,4591,0,1,0,1,2,9,1,Yes,22,Medium,High School,Single,1,Mid,Medium,45,No,No,No,Poor,Medium,Left
64917,40,Male,10,Healthcare,6990,1,1,0,0,0,23,3,No,53,Far,High School,Married,0,Mid,Medium,55,Yes,No,No,Good,Medium,Stayed
64918,29,Male,2,Technology,11615,0,1,0,0,0,14,7,No,97,Far,Master’s Degree,Married,2,Mid,Small,18,No,No,No,Good,High,Left
64919,56,Female,34,Healthcare,7817,1,1,0,0,0,5,0,No,56,Far,PhD,Married,0,Mid,Large,66,No,No,No,Good,Medium,Stayed
64920,30,Male,16,Technology,9683,0,1,0,1,2,14,1,No,1,Near,Master’s Degree,Married,0,Senior,Medium,39,No,No,No,Good,Medium,Stayed
64921,18,Male,3,Education,5569,0,1,0,3,3,14,0,Yes,82,Far,Bachelor’s Degree,Married,3,Senior,Small,8,No,No,No,Good,Low,Stayed
64922,18,Male,7,Media,6010,0,1,0,1,1,15,0,No,78,Far,PhD,Married,0,Entry,Medium,43,No,No,No,Good,Low,Stayed
